0.8	0.0040625	9.10808
0.825	0.0040625	9.6545
0.85	0.0040625	10.2075
0.875	0.0040625	10.7579
0.9	0.0040625	11.2879
0.925	0.0040625	11.7714
0.95	0.0040625	12.1663
0.975	0.0040625	12.4154
1	0.0040625	12.4406
0	0.004375	0.0137869
0.025	0.004375	0.0384422
0.05	0.004375	0.0839173
0.075	0.004375	0.149166
0.1	0.004375	0.233391
0.125	0.004375	0.336038
0.15	0.004375	0.456718
0.175	0.004375	0.595197
0.2	0.004375	0.751325
0.225	0.004375	0.925026
0.25	0.004375	1.11626
0.275	0.004375	1.325
0.3	0.004375	1.55125
0.325	0.004375	1.795
0.35	0.004375	2.05625
0.375	0.004375	2.335
0.4	0.004375	2.63125
0.425	0.004375	2.945
0.45	0.004375	3.27625
0.475	0.004375	3.625
0.5	0.004375	3.99125
0.525	0.004375	4.375
0.55	0.004375	4.77625
0.575	0.004375	5.195
0.6	0.004375	5.63125
0.625	0.004375	6.085
0.65	0.004375	6.55625
0.675	0.004375	7.04499
0.7	0.004375	7.55122
0.725	0.004375	8.07483
0.75	0.004375	8.61565
0.775	0.004375	9.17294
0.8	0.004375	9.74543
0.825	0.004375	10.3296
0.85	0.004375	10.9199
0.875	0.004375	11.5046
0.9	0.004375	12.0659
0.925	0.004375	12.574
0.95	0.004375	12.9872
0.975	0.004375	13.2454
1	0.004375	13.2706
0	0.0046875	0.0154894
0.025	0.0046875	0.0401021
0.05	0.0046875	0.086929
0.075	0.0046875	0.154904
0.1	0.0046875	0.243227
0.125	0.0046875	0.351304
0.15	0.0046875	0.478743
0.175	0.0046875	0.625271
0.2	0.0046875	0.790737
0.225	0.0046875	0.975041
0.25	0.0046875	1.17814
0.275	0.0046875	1.4
0.3	0.0046875	1.64063
0.325	0.0046875	1.9
0.35	0.0046875	2.17813
0.375	0.0046875	2.475
0.4	0.0046875	2.79062
0.425	0.0046875	3.125
0.45	0.0046875	3.47812
0.475	0.0046875	3.85
0.5	0.0046875	4.24062
0.525	0.0046875	4.65
0.55	0.0046875	5.07812
0.575	0.0046875	5.525
0.6	0.0046875	5.99062
0.625	0.0046875	6.475
0.65	0.0046875	6.97812
0.675	0.0046875	7.49998
0.7	0.0046875	8.04054
0.725	0.0046875	8.59968
